stock_code,current_price,low_52w,high_52w,avg_52w,pct_from_avg_52w,range_position,bottom_dwell_ratio,corp_name,market_cap,updated_at
256840,2420.0,2050.0,6180.0,4386.75,-44.83,8.96,201.46,한국비엔씨,165515624120.0,2026-08-03T22:19:26
256150,4545.0,4240.0,6400.0,5397.54,-15.79,14.12,50.94,한독크린텍,38155275000.0,2026-08-03T22:19:26
256630,4215.0,3900.0,6305.0,5269.46,-20.01,13.1,61.67,포인트엔지니어링,48891530010.0,2026-08-03T22:19:26
256940,5610.0,5110.0,22100.0,9740.51,-42.41,2.94,332.49,킵스파마,112638404670.0,2026-08-03T22:19:26
257370,1958.0,1530.0,4050.0,2909.04,-32.69,16.98,164.71,피엔티엠에스,24484517838.0,2026-08-03T22:19:26
257720,34500.0,29850.0,63400.0,42993.2,-19.75,13.86,112.4,실리콘투,2262380694000.0,2026-08-03T22:19:26
258610,999.0,907.0,2460.0,1504.25,-33.59,5.92,171.22,케일럼,36448577937.0,2026-08-03T22:19:26
259630,8750.0,6990.0,20100.0,12598.31,-30.55,13.42,187.55,엠플러스,106945965000.0,2026-08-03T22:19:26
260660,2395.0,2150.0,5760.0,3720.86,-35.63,6.79,167.91,알리코제약,36708215295.0,2026-08-03T22:19:26
258790,4400.0,3110.0,11450.0,6311.58,-30.29,15.47,268.17,소프트캠프,21992326400.0,2026-08-03T22:19:26
260930,2370.0,2180.0,8050.0,4364.54,-45.7,3.24,269.27,씨티케이,45839570670.0,2026-08-03T22:19:26
260970,47400.0,42100.0,149800.0,77388.79,-38.75,4.92,255.82,에스앤디,137116539600.0,2026-08-03T22:19:26
259960,235000.0,199300.0,372000.0,272628.68,-13.8,20.67,86.65,크래프톤,10842390755000.0,2026-08-03T22:19:26
261520,3885.0,3290.0,33300.0,8251.96,-52.92,1.98,912.16,이지스,39929253000.0,2026-08-03T22:19:26
261200,2510.0,2125.0,6920.0,4448.12,-43.57,8.03,225.65,덴티스,39682347000.0,2026-08-03T22:19:26
261780,2030.0,1824.0,6720.0,2924.62,-30.59,4.21,268.42,아리바이오LAB,56868243390.0,2026-08-03T22:19:26
262260,2490.0,2105.0,12900.0,5790.77,-57.0,3.57,512.83,에이프로,37543373400.0,2026-08-03T22:19:26
262840,2845.0,2630.0,5160.0,3762.63,-24.39,8.5,96.2,아이퀘스트,30062978440.0,2026-08-03T22:19:26
263020,3000.0,2655.0,4875.0,3101.05,-3.26,15.54,83.62,디케이앤디,41508438000.0,2026-08-03T22:19:26
263700,1700.0,1300.0,6300.0,3335.39,-49.03,8.0,384.62,케어랩스,33004140000.0,2026-08-03T22:19:26
263600,3245.0,2810.0,6880.0,4685.55,-30.74,10.69,144.84,덕우전자,51693855950.0,2026-08-03T22:19:26
263690,5020.0,4605.0,7120.0,5474.3,-8.3,16.5,54.61,디알젬,56854562200.0,2026-08-03T22:19:26
263720,6600.0,5780.0,18700.0,12719.12,-48.11,6.35,223.53,디앤씨미디어,81923100600.0,2026-08-03T22:19:26
263750,33850.0,29000.0,77400.0,42374.45,-20.12,10.02,166.9,펄어비스,2127266353500.0,2026-08-03T22:19:26
263770,1505.0,1344.0,3055.0,1969.29,-23.58,9.41,127.31,유에스티,35668758860.0,2026-08-03T22:19:26
263800,4735.0,4115.0,8730.0,5139.1,-7.86,13.43,112.15,데이타솔루션,76827174300.0,2026-08-03T22:19:26
263810,2485.0,2305.0,4215.0,2989.63,-16.88,9.42,82.86,상신전자,39573190125.0,2026-08-03T22:19:26
263860,13700.0,11000.0,30000.0,17893.31,-23.44,14.21,172.73,지니언스,124390520000.0,2026-08-03T22:19:26
264850,5000.0,3525.0,9530.0,5762.56,-13.23,24.56,170.35,이랜시스,151473060000.0,2026-08-03T22:19:26
264660,12310.0,9850.0,26100.0,15613.97,-21.16,15.14,164.97,씨앤지하이테크,119667627320.0,2026-08-03T22:19:26
264450,9810.0,7620.0,19000.0,10828.86,-9.41,19.24,149.34,유비쿼스,143868486330.0,2026-08-03T22:19:26
264900,8040.0,7560.0,10160.0,8786.76,-8.5,18.46,34.39,크라운제과,100691754000.0,2026-08-03T22:19:26
265520,18400.0,15600.0,31100.0,20474.38,-10.13,18.06,99.36,AP시스템,276935106400.0,2026-08-03T22:19:26
265740,5980.0,4020.0,9850.0,5845.96,2.29,33.62,145.02,엔에프씨,106824328000.0,2026-08-03T22:19:26
267250,198600.0,117600.0,333000.0,208442.28,-4.72,37.6,183.16,HD현대,15688026681000.0,2026-08-03T22:19:26
265560,6990.0,5930.0,11120.0,7877.02,-11.26,20.42,87.52,영화테크,74724358200.0,2026-08-03T22:19:26
267270,126500.0,72900.0,217500.0,117206.25,7.93,37.07,198.35,HD건설기계,6062119970500.0,2026-08-03T22:19:26
267260,673000.0,418000.0,1430000.0,814569.85,-17.38,25.2,242.11,HD현대일렉트릭,24259721855000.0,2026-08-03T22:19:26
267290,19900.0,18370.0,24300.0,21070.44,-5.55,25.8,32.28,경동도시가스,117318579400.0,2026-08-03T22:19:26
267790,3075.0,2750.0,4715.0,3700.26,-16.9,16.54,71.45,배럴,23644625175.0,2026-08-03T22:19:26
267320,1835.0,1274.0,5300.0,3234.32,-43.26,13.93,316.01,나인테크,105357066325.0,2026-08-03T22:19:26
267850,9050.0,8610.0,12880.0,10924.71,-17.16,10.3,49.59,아시아나IDT,100455000000.0,2026-08-03T22:19:26
267980,34200.0,31100.0,41650.0,35686.58,-4.17,29.38,33.92,매일유업,262096419600.0,2026-08-03T22:19:26
268280,116200.0,89600.0,160000.0,130471.69,-10.94,37.78,78.57,미원에스씨,581000000000.0,2026-08-03T22:19:26
270520,3205.0,730.0,15790.0,5516.75,-41.9,16.43,2063.01,앱튼,63006819370.0,2026-08-03T22:19:26
270660,13560.0,9470.0,31900.0,18008.57,-24.7,18.23,236.85,에브리봇,172084305480.0,2026-08-03T22:19:26
270870,4645.0,3040.0,8070.0,4903.64,-5.27,31.91,165.46,뉴트리,42735040480.0,2026-08-03T22:19:26
271830,908.0,800.0,3230.0,1711.13,-46.94,4.44,303.75,팸텍,26777103416.0,2026-08-03T22:19:26
271940,10100.0,8000.0,21200.0,15413.35,-34.47,15.91,165.0,일진하이솔루스,366763219000.0,2026-08-03T22:19:26
271980,9690.0,8810.0,19290.0,13749.08,-29.52,8.4,118.96,제일약품,142490209680.0,2026-08-03T22:19:26
271560,133500.0,99000.0,150100.0,119102.57,12.09,67.51,51.62,오리온,5277093198000.0,2026-08-03T22:19:26
272110,26300.0,15300.0,44600.0,27079.85,-2.88,37.54,191.5,케이엔제이,211067888500.0,2026-08-03T22:19:26
272210,63100.0,44750.0,184000.0,79797.24,-20.92,13.18,311.17,한화시스템,11920813445900.0,2026-08-03T22:19:26
272290,19780.0,16700.0,44400.0,27164.67,-27.18,11.12,165.87,이녹스첨단소재,394363928020.0,2026-08-03T22:19:26
272450,5270.0,4710.0,9670.0,7088.18,-25.65,11.29,105.31,진에어,275094000000.0,2026-08-03T22:19:26
272550,8860.0,7900.0,17540.0,12372.65,-28.39,9.96,122.03,삼양패키징,133506077160.0,2026-08-03T22:19:26
273060,781.0,608.0,1441.0,1043.64,-25.17,20.77,137.01,와이즈버즈,38381682680.0,2026-08-03T22:19:26
274090,8870.0,7300.0,39600.0,15966.91,-44.45,4.86,442.47,켄코아에어로스페이스,122177216090.0,2026-08-03T22:19:26
275630,3860.0,2115.0,4600.0,3307.33,16.71,70.22,117.49,에스에스알,20279698880.0,2026-08-03T22:19:26
274400,2290.0,1738.0,5860.0,3857.83,-40.64,13.39,237.17,이노시뮬레이션,20808068970.0,2026-08-03T22:19:26
273640,4660.0,3905.0,13990.0,8243.22,-43.47,7.49,258.26,와이엠텍,51101560000.0,2026-08-03T22:19:26
277070,2970.0,2820.0,6100.0,4593.2,-35.34,4.57,116.31,린드먼아시아,40665240000.0,2026-08-03T22:19:26
277410,5420.0,4920.0,17000.0,11238.38,-51.77,4.14,245.53,인산가,20819033000.0,2026-08-03T22:19:26
277810,458500.0,249500.0,979000.0,482514.71,-4.98,28.65,292.38,레인보우로보틱스,8894834893000.0,2026-08-03T22:19:26
277880,2860.0,2345.0,6550.0,5043.51,-43.29,12.25,179.32,티에스아이,56751586320.0,2026-08-03T22:19:26
279570,5550.0,5210.0,9880.0,6115.73,-9.25,7.28,89.64,케이뱅크,2251608088050.0,2026-08-03T22:19:26
278280,32100.0,25900.0,80600.0,49555.88,-35.22,11.33,211.2,천보,393322102500.0,2026-08-03T22:19:26
278470,338000.0,133900.0,473000.0,285362.13,18.45,60.19,253.25,에이피알,12654096390000.0,2026-08-03T22:19:26
279600,3450.0,2870.0,13990.0,7576.27,-54.46,5.22,387.46,미디어젠,16162494450.0,2026-08-03T22:19:26
278650,1790.0,1500.0,10100.0,6059.06,-70.46,3.37,573.33,HLB바이오스텝,31203988840.0,2026-08-03T22:19:26
280360,100900.0,90000.0,136400.0,115091.18,-12.33,23.49,51.56,롯데웰푸드,928741516600.0,2026-08-03T22:19:26
281740,11140.0,9200.0,28700.0,16096.76,-30.79,9.95,211.96,레이크머티리얼즈,732238304720.0,2026-08-03T22:19:26
281820,68900.0,25350.0,124800.0,48891.18,40.93,43.79,392.31,케이씨텍,1364127742900.0,2026-08-03T22:19:26
282330,122000.0,101200.0,147800.0,119184.19,2.36,44.64,46.05,BGF리테일,2108636532000.0,2026-08-03T22:19:26
282720,7110.0,6200.0,20200.0,11181.4,-36.41,6.5,225.81,금양그린파워,86169645000.0,2026-08-03T22:19:26
282880,9050.0,7340.0,21150.0,14303.94,-36.73,12.38,188.15,코윈테크,105831442100.0,2026-08-03T22:19:26
285490,10730.0,9510.0,31900.0,19794.71,-45.79,5.45,235.44,노바텍,113478666630.0,2026-08-03T22:19:26
284740,20900.0,20150.0,31650.0,24679.04,-15.31,6.52,57.07,쿠쿠홈시스,468940197000.0,2026-08-03T22:19:26
285130,39700.0,35850.0,81800.0,59994.85,-33.83,8.38,128.17,SK케미칼,686761010200.0,2026-08-03T22:19:26
285800,715.0,633.0,2965.0,1705.57,-58.08,3.52,368.4,진영,12496248050.0,2026-08-03T22:19:26
288180,6750.0,5740.0,46500.0,12007.69,-43.79,2.48,710.1,케이피항공산업,49904518500.0,2026-08-03T22:19:26
286940,17800.0,15260.0,26700.0,20932.46,-14.96,22.2,74.97,롯데이노베이트,269302732600.0,2026-08-03T22:19:26
286750,1538.0,1043.0,2440.0,1683.24,-8.63,35.43,133.94,나노실리칸첨단소재,49260382066.0,2026-08-03T22:19:26
287840,17140.0,13050.0,74900.0,40011.69,-57.16,6.61,473.95,인투셀,257476394400.0,2026-08-03T22:19:26
288620,3915.0,3400.0,16260.0,9920.86,-60.54,4.0,378.24,에스프리즘,27324022140.0,2026-08-03T22:19:26
288980,675.0,520.0,1648.0,1015.93,-33.56,13.74,216.92,모아데이타,24557430825.0,2026-08-03T22:19:26
290120,2315.0,2105.0,3900.0,2569.56,-9.91,11.7,85.27,DH오토리드,36635284755.0,2026-08-03T22:19:26
290090,3800.0,3460.0,11700.0,6973.75,-45.51,4.13,238.15,트윔,28274158400.0,2026-08-03T22:19:26
290270,2700.0,2305.0,5720.0,3591.25,-24.82,11.57,148.16,휴네시온,25940714400.0,2026-08-03T22:19:26
289080,1824.0,1439.0,5030.0,2345.99,-22.25,10.72,249.55,SV인베스트먼트,109692136992.0,2026-08-03T22:19:26
289930,6600.0,5630.0,24650.0,11481.65,-42.52,5.1,337.83,웨이비스,86783466000.0,2026-08-03T22:19:26
289220,1115.0,943.0,8650.0,4280.46,-73.95,2.23,817.29,자이언트스텝,24878126415.0,2026-08-03T22:19:26
289010,819.0,758.0,2160.0,1629.85,-49.75,4.35,184.96,아이스크림에듀,11421164664.0,2026-08-03T22:19:26
290550,17910.0,5990.0,34950.0,13220.22,35.47,41.16,483.47,디케이티,358222029300.0,2026-08-03T22:19:26
290520,1606.0,1380.0,3515.0,1817.72,-11.65,10.59,154.71,신도기연,25272279384.0,2026-08-03T22:19:26
290560,859.0,769.0,2265.0,1466.57,-41.43,6.02,194.54,파라택시스이더리움,19209585070.0,2026-08-03T22:19:26
290670,4570.0,3600.0,23000.0,12984.94,-64.81,5.0,538.89,대보마그네틱,35909506200.0,2026-08-03T22:19:26
290740,7520.0,4550.0,32700.0,11989.72,-37.28,10.55,618.68,액트로,75688882720.0,2026-08-03T22:19:26
290720,3080.0,1839.0,3980.0,2458.0,25.3,57.96,116.42,푸드나무,109216033080.0,2026-08-03T22:19:26
290660,1651.0,1200.0,3836.0,2028.06,-18.59,17.11,219.67,다이나믹솔루션,70725353088.0,2026-08-03T22:19:26
290650,48550.0,26400.0,125000.0,60837.5,-20.2,22.46,373.48,엘앤씨바이오,1309379129200.0,2026-08-03T22:19:26
290690,4050.0,2700.0,7170.0,4451.23,-9.01,30.2,165.56,소룩스,213028420500.0,2026-08-03T22:19:26
291810,1121.0,730.0,5190.0,2205.52,-49.17,8.77,610.96,핀텔,12744326152.0,2026-08-03T22:19:26
293480,8670.0,8120.0,12500.0,10642.9,-18.54,12.56,53.94,하나제약,154091441820.0,2026-08-03T22:19:26
293490,7970.0,6780.0,23600.0,14038.97,-43.23,7.07,248.08,카카오게임즈,850759762050.0,2026-08-03T22:19:26
293580,1385.0,1092.0,3350.0,1554.56,-10.91,12.98,206.78,나우IB,131477980750.0,2026-08-03T22:19:26
293940,5270.0,5040.0,6270.0,5589.96,-5.72,18.7,24.4,신한알파리츠,637354448210.0,2026-08-03T22:19:26
293780,5050.0,3870.0,11960.0,7430.24,-32.03,14.59,209.04,압타바이오,141871695250.0,2026-08-03T22:19:26
294140,1724.0,1200.0,9500.0,4754.6,-63.74,6.31,691.67,레몬,42953146232.0,2026-08-03T22:19:26
294570,17740.0,13000.0,51400.0,30613.46,-42.05,12.34,295.38,쿠콘,179027325680.0,2026-08-03T22:19:26
294630,2635.0,2295.0,7150.0,3156.82,-16.53,7.0,211.55,서남,69825336665.0,2026-08-03T22:19:26
294870,20050.0,16900.0,25750.0,21043.12,-4.72,35.59,52.37,IPARK현대산업개발,1321441966500.0,2026-08-03T22:19:26
295310,39100.0,21950.0,144000.0,55917.1,-30.08,14.05,556.04,에이치브이엠,471021317100.0,2026-08-03T22:19:26
296640,4100.0,3510.0,9990.0,6333.62,-35.27,9.1,184.62,이노에이엑스,21230833200.0,2026-08-03T22:19:26
297090,3510.0,3050.0,9600.0,6395.99,-45.12,7.02,214.75,씨에스베어링,95717700000.0,2026-08-03T22:19:26
297890,1660.0,1360.0,3070.0,2203.35,-24.66,17.54,125.74,HB솔루션,121413917240.0,2026-08-03T22:19:26
298020,314000.0,199000.0,557000.0,300347.43,4.55,32.12,179.9,효성티앤씨,1358892148000.0,2026-08-03T22:19:26
298000,65500.0,40050.0,87500.0,75458.82,-13.2,53.64,118.48,효성화학,248363620500.0,2026-08-03T22:19:26
298050,160200.0,135000.0,282000.0,202268.75,-20.8,17.14,108.89,HS효성첨단소재,717687669600.0,2026-08-03T22:19:26
298040,2495000.0,809000.0,4742000.0,2261154.41,10.34,42.87,486.16,효성중공업,23264747260000.0,2026-08-03T22:19:26
298060,2545.0,2300.0,8375.0,4525.44,-43.76,4.03,264.13,풍전약품,24527302615.0,2026-08-03T22:19:26
297570,791.0,723.0,2290.0,1140.78,-30.66,4.34,216.74,아틀라스링크,27385383438.0,2026-08-03T22:19:26
298380,71000.0,59800.0,257500.0,129658.82,-45.24,5.67,330.6,에이비엘바이오,3975109873000.0,2026-08-03T22:19:26
298540,6460.0,5580.0,12780.0,8770.92,-26.35,12.22,129.03,더네이쳐홀딩스,93582053560.0,2026-08-03T22:19:26
298690,1525.0,1400.0,2285.0,1863.4,-18.16,14.12,63.21,에어부산,248445179800.0,2026-08-03T22:19:26
298830,3795.0,3000.0,10880.0,6034.1,-37.11,10.09,262.67,슈어소프트테크,202875003705.0,2026-08-03T22:19:26
299030,11890.0,9250.0,35850.0,25376.18,-53.15,9.92,287.57,하나기술,95059479900.0,2026-08-03T22:19:26
299660,1727.0,973.0,5630.0,3158.42,-45.32,16.19,478.62,셀리드,50951641279.0,2026-08-03T22:19:26
299170,1221.0,1012.0,5000.0,2157.29,-43.4,5.24,394.07,더블유에스아이,50685282648.0,2026-08-03T22:19:26
300080,7460.0,5510.0,20200.0,12298.31,-39.34,13.27,266.61,플리토,123130664460.0,2026-08-03T22:19:26
300720,13810.0,12710.0,21900.0,17395.92,-20.61,11.97,72.31,한일시멘트,1015659336290.0,2026-08-03T22:19:26
301300,2075.0,901.0,6230.0,3313.88,-37.38,22.03,591.45,바이브컴퍼니,27296027400.0,2026-08-03T22:19:26
302430,4650.0,4030.0,11540.0,7430.79,-37.42,8.26,186.35,이노메트리,45724417200.0,2026-08-03T22:19:26
302440,34200.0,31800.0,61300.0,45959.56,-25.59,8.14,92.77,SK바이오사이언스,2683214112600.0,2026-08-03T22:19:26
302550,2670.0,2300.0,4595.0,3132.7,-14.77,16.12,99.78,리메드,82522090500.0,2026-08-03T22:19:26
303360,4875.0,2935.0,6890.0,4767.02,2.27,49.05,134.75,프로티아,62788610625.0,2026-08-03T22:19:26
303030,1813.0,1197.0,6375.0,3621.17,-49.93,11.9,432.58,지니틱스,16602503988.0,2026-08-03T22:19:26
303530,2505.0,2260.0,7630.0,5112.44,-51.0,4.56,237.61,이노뎁,18384943995.0,2026-08-03T22:19:26
304360,17500.0,13910.0,42600.0,26934.38,-35.03,12.51,206.25,에스바이오메딕스,216739740000.0,2026-08-03T22:19:26
303810,2405.0,2155.0,5350.0,3628.73,-33.72,7.82,148.26,동국생명과학,76921856700.0,2026-08-03T22:19:26
304100,13080.0,9960.0,54600.0,27033.35,-51.62,6.99,448.19,솔트룩스,164727623400.0,2026-08-03T22:19:26
305090,1892.0,1550.0,11930.0,7566.02,-74.99,3.29,669.68,마이크로디지탈,35230650092.0,2026-08-03T22:19:26
306040,1581.0,1352.0,14800.0,5318.98,-70.28,1.7,994.67,에스제이그룹,15597874068.0,2026-08-03T22:19:26
306200,130100.0,112000.0,189000.0,135018.75,-3.64,23.51,68.75,세아제강,369002630000.0,2026-08-03T22:19:26
307180,4320.0,2400.0,10400.0,4150.7,4.08,24.0,333.33,아이엘,159475720320.0,2026-08-03T22:19:26
306620,1562.0,1260.0,4140.0,2406.95,-35.1,10.49,228.57,지아이에스,74885691408.0,2026-08-03T22:19:26
307280,5440.0,4765.0,8400.0,6153.95,-11.6,18.57,76.29,원바이오젠,38594770880.0,2026-08-03T22:19:26
307930,6060.0,4815.0,11100.0,6779.6,-10.61,19.81,130.53,컴퍼니케이,94596600000.0,2026-08-03T22:19:26
307950,382500.0,146100.0,1066000.0,344669.85,10.98,25.7,629.64,현대오토에버,10489673115000.0,2026-08-03T22:19:26
307750,2045.0,1700.0,6000.0,3492.05,-41.44,8.02,252.94,국전,110401958960.0,2026-08-03T22:19:26
307870,826.0,521.0,1948.0,1217.76,-32.17,21.37,273.9,비투엔,61371209410.0,2026-08-03T22:19:26
308100,421.0,321.0,6220.0,1567.48,-73.14,1.7,1837.69,형지글로벌,10870219158.0,2026-08-03T22:19:26
308170,3715.0,2900.0,10200.0,5179.85,-28.28,11.16,251.72,씨티알모빌리티,31986150000.0,2026-08-03T22:19:26
308430,12870.0,9930.0,42200.0,23422.72,-45.05,9.11,324.97,셀비온,166090580370.0,2026-08-03T22:19:26
309960,4310.0,3600.0,7750.0,5249.39,-17.9,17.11,115.28,LB인베스트먼트,100066300090.0,2026-08-03T22:19:26
310200,2580.0,1800.0,6430.0,3478.67,-25.83,16.85,257.22,애니플러스,134580116880.0,2026-08-03T22:19:26
310870,1279.0,1123.0,2490.0,1399.64,-8.62,11.41,121.73,디와이씨,28039007958.0,2026-08-03T22:19:26
311320,6330.0,5110.0,11920.0,7426.62,-14.77,17.91,133.27,지오엘리먼트,79850164800.0,2026-08-03T22:19:26
310210,115700.0,97500.0,375500.0,204467.65,-43.41,6.55,285.13,보로노이,2133865860100.0,2026-08-03T22:19:26
311390,2300.0,1983.0,11120.0,5438.66,-57.71,3.47,460.77,네오크레마,29103714700.0,2026-08-03T22:19:26
311690,3435.0,3060.0,12300.0,8177.41,-57.99,4.06,301.96,CJ 바이오사이언스,44879861970.0,2026-08-03T22:19:26
312610,365.0,310.0,2165.0,1200.55,-69.6,2.96,598.39,에이에프더블류,7393764120.0,2026-08-03T22:19:26
314130,3455.0,2440.0,10180.0,4949.8,-30.2,13.11,317.21,지놈앤컴퍼니,156852484315.0,2026-08-03T22:19:26
314140,6050.0,4810.0,9130.0,6447.68,-6.17,28.7,89.81,알피바이오,52431484050.0,2026-08-03T22:19:26
316140,33350.0,21600.0,41500.0,29012.5,14.95,59.05,92.13,우리금융지주,24281790894700.0,2026-08-03T22:19:26
317120,1301.0,1100.0,3660.0,1980.44,-34.31,7.85,232.73,라닉스,19853260000.0,2026-08-03T22:19:26
314930,8110.0,6600.0,16860.0,12830.0,-36.79,14.72,155.45,바이오다인,241386875330.0,2026-08-03T22:19:26
315640,1599.0,1120.0,6102.0,3682.04,-56.57,9.61,444.82,딥노이드,46966198968.0,2026-08-03T22:19:26
317240,1065.0,662.0,3120.0,1302.36,-18.23,16.4,371.3,TS트릴리온,31073197215.0,2026-08-03T22:19:26
317330,9320.0,7850.0,33000.0,17812.1,-47.68,5.84,320.38,덕산테코피아,190841762880.0,2026-08-03T22:19:26
317400,6670.0,3050.0,8410.0,4053.07,64.57,67.54,175.74,자이에스앤디,258679408400.0,2026-08-03T22:19:26
317450,42200.0,39100.0,134500.0,61213.61,-31.06,3.25,243.99,명인제약,616120000000.0,2026-08-03T22:19:26
317530,2655.0,1960.0,6020.0,4188.46,-36.61,17.12,207.14,에피소드컴퍼니,46448911710.0,2026-08-03T22:19:26
318000,2810.0,2545.0,6340.0,4371.45,-35.72,6.98,149.12,KBG,24560026630.0,2026-08-03T22:19:26
317770,2640.0,2010.0,4735.0,3252.08,-18.82,23.12,135.57,엑스페릭스,96740540160.0,2026-08-03T22:19:26
317690,2195.0,1927.0,6550.0,3876.24,-43.37,5.8,239.91,퀀타매트릭스,44196388655.0,2026-08-03T22:19:26
317870,3865.0,3540.0,18260.0,10312.83,-62.52,2.21,415.82,엔바이오니아,34173924175.0,2026-08-03T22:19:26
317830,4485.0,3500.0,17300.0,9278.16,-51.66,7.14,394.29,에스피시스템스,48320573730.0,2026-08-03T22:19:26
317850,5320.0,4800.0,10910.0,7635.4,-30.32,8.51,127.29,대모,44285914400.0,2026-08-03T22:19:26
318060,18160.0,8210.0,69000.0,26084.24,-30.38,16.37,740.44,그래피,203159134320.0,2026-08-03T22:19:26
318010,3600.0,3135.0,6010.0,3696.97,-2.62,16.17,91.71,팜스빌,28545616800.0,2026-08-03T22:19:26
318020,1955.0,1800.0,5900.0,3795.66,-48.49,3.78,227.78,포인트모바일,24048986760.0,2026-08-03T22:19:26
318160,6100.0,4960.0,11510.0,7686.21,-20.64,17.4,132.06,셀바이오휴먼텍,56958829300.0,2026-08-03T22:19:26
322000,119600.0,41300.0,256000.0,91518.57,30.68,36.47,519.85,HD현대에너지솔루션,1339520000000.0,2026-08-03T22:19:26
321370,1229.0,812.0,4806.0,1897.17,-35.22,10.44,491.87,센서뷰,63496169474.0,2026-08-03T22:19:26
321550,4115.0,3415.0,13700.0,6465.37,-36.35,6.81,301.17,티움바이오,123608324625.0,2026-08-03T22:19:26
320000,11670.0,7079.0,29050.0,10845.85,7.6,20.9,310.37,한울반도체,78596749800.0,2026-08-03T22:19:26
322180,3940.0,3270.0,11660.0,6615.42,-40.44,7.99,256.57,LS티라유텍,84694657640.0,2026-08-03T22:19:26
321260,1495.0,1290.0,5610.0,2146.53,-30.35,4.75,334.88,프로이천,42147165580.0,2026-08-03T22:19:26
319660,125500.0,18100.0,219500.0,65415.62,91.85,53.33,1112.71,피에스케이,3635322607000.0,2026-08-03T22:19:26
321820,2255.0,1960.0,12050.0,4627.95,-51.27,2.92,514.8,아티스트컴퍼니,35158552880.0,2026-08-03T22:19:26
318410,5610.0,5090.0,10670.0,7794.38,-28.03,9.32,109.63,비비씨,31164913230.0,2026-08-03T22:19:26
322310,13760.0,10910.0,52000.0,25137.02,-45.26,6.94,376.63,오로스테크놀로지,128883617920.0,2026-08-03T22:19:26
322510,4975.0,3765.0,9210.0,5952.22,-16.42,22.22,144.62,제이엘케이,127986312700.0,2026-08-03T22:19:26
323410,21850.0,19110.0,38750.0,24154.23,-9.54,13.95,102.77,카카오뱅크,10425081548450.0,2026-08-03T22:19:26
328130,9970.0,8350.0,28452.0,18092.89,-44.9,8.06,240.74,루닛,742348054600.0,2026-08-03T22:19:26
323990,4015.0,3350.0,11520.0,8320.35,-51.74,8.14,243.88,박셀바이오,93378240175.0,2026-08-03T22:19:26
327260,23050.0,2737.0,63420.0,18975.53,21.47,33.47,2217.14,RF머트리얼즈,207337861750.0,2026-08-03T22:19:26
322780,2015.0,1213.0,11000.0,4570.81,-55.92,8.19,806.84,코퍼스코리아,18084282450.0,2026-08-03T22:19:26
323350,7080.0,4960.0,28100.0,9428.01,-24.9,9.16,466.53,다원넥스뷰,56716265760.0,2026-08-03T22:19:26
323280,37750.0,23000.0,94000.0,45335.85,-16.73,20.77,308.7,태성,1152808745000.0,2026-08-03T22:19:26
326030,78400.0,73000.0,144100.0,104675.0,-25.1,7.59,97.4,에스케이바이오팜,6139758800000.0,2026-08-03T22:19:26
330350,6550.0,5910.0,11950.0,7616.07,-14.0,10.6,102.2,위더스제약,86457904000.0,2026-08-03T22:19:26
329180,470500.0,370000.0,765000.0,542001.84,-13.19,25.44,106.76,HD현대중공업,49384256362500.0,2026-08-03T22:19:26
328380,3255.0,2285.0,6860.0,4288.6,-24.1,21.2,200.22,솔트웨어,22305066525.0,2026-08-03T22:19:26
331740,5950.0,5120.0,37000.0,14465.02,-58.87,2.6,622.66,아우토크립트,58018396450.0,2026-08-03T22:19:26
330860,23500.0,13100.0,63500.0,23537.35,-0.16,20.63,384.73,네패스아크,286325057500.0,2026-08-03T22:19:26
330590,3615.0,3260.0,4900.0,4047.04,-10.68,21.65,50.31,롯데리츠,1044622515660.0,2026-08-03T22:19:26
330730,4580.0,4000.0,7270.0,5205.72,-12.02,17.74,81.75,스톤브릿지벤처스,83437661400.0,2026-08-03T22:19:26
331520,2015.0,1500.0,3555.0,2722.33,-25.98,25.06,137.0,밸로프,19749389790.0,2026-08-03T22:19:26
331380,2100.0,1317.0,3695.0,2370.94,-11.43,32.93,180.56,포커스에이아이,76777818600.0,2026-08-03T22:19:26
331920,9350.0,2535.0,19840.0,6648.22,40.64,39.38,682.64,셀레믹스,104547539250.0,2026-08-03T22:19:26
332290,856.0,705.0,1905.0,1192.04,-28.19,12.58,170.21,누보,34158169824.0,2026-08-03T22:19:26
333050,5000.0,4240.0,9106.0,6612.11,-24.38,15.62,114.76,이노테나,24622100000.0,2026-08-03T22:19:26
332570,7680.0,2805.0,14990.0,6040.28,27.15,40.01,434.4,PS일렉트로닉스,358744803840.0,2026-08-03T22:19:26
335810,1241.0,1106.0,3505.0,2515.31,-50.66,5.63,216.91,프리시젼바이오,27239336946.0,2026-08-03T22:19:26
335870,1008.0,913.0,2550.0,1823.88,-44.73,5.8,179.3,윙스풋,16884476784.0,2026-08-03T22:19:26
334890,3340.0,3055.0,4824.0,4131.03,-19.15,16.11,57.91,이지스밸류플러스리츠,231958601220.0,2026-08-03T22:19:26
334970,1908.0,1650.0,5220.0,2882.66,-33.81,7.23,216.36,프레스티지바이오로직스,148352031396.0,2026-08-03T22:19:26
333620,5290.0,4630.0,8450.0,6498.07,-18.59,17.28,82.51,엔시스,58178943900.0,2026-08-03T22:19:26
333430,3955.0,2850.0,10430.0,5598.38,-29.35,14.58,265.96,일승,121524284385.0,2026-08-03T22:19:26
